"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"1","faUQnyuIb94","They lost against u15 boys so yeah theres that!","They lost against u15 boys so yeah theres that!","ubbgn","https://yt3.ggpht.com/a/AATXAJxRkoNLXBVNuYiFO7djEymcODvKKlSGIB3bcA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXIkobFCdS4ld7sSJglBDrg","UCXIkobFCdS4ld7sSJglBDrg","TRUE","none","0","2020-06-06T19:14:08Z","2020-06-06T19:14:08Z","Ugy5NcmVmMoN-Bk33MF4AaABAg",NA,NA
"2","faUQnyuIb94","Ugh. Take off the sunglasses, douche. Enjoy your participation trophy.","Ugh. Take off the sunglasses, douche. Enjoy your participation trophy.","Wolfman7870","https://yt3.ggpht.com/a/AATXAJyZ0kHvWG5o1HXICsBgeJ8RA_Au5a1mH7VXyQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCNkSLDJ3ZaP4uB_fRHcQcQ","UCCNkSLDJ3ZaP4uB_fRHcQcQ","TRUE","none","0","2020-05-28T21:39:14Z","2020-05-28T21:39:14Z","UgxVpYXnEW5Ew5ZT2yd4AaABAg",NA,NA
"3","faUQnyuIb94","and then feminist complaint: Why can&#39;t we find men that earn more than us?","and then feminist complaint: Why can't we find men that earn more than us?","john paul","https://yt3.ggpht.com/a/AATXAJw737-A5ZnkHGgQ0aNVV7KUhOsIqacEvR8BgQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYfgJN6THp2gUf9jMHYJrIg","UCYfgJN6THp2gUf9jMHYJrIg","TRUE","none","0","2020-05-26T01:31:28Z","2020-05-26T01:31:28Z","UgwuVaQuXrLKyAwCjiJ4AaABAg",NA,NA
"4","faUQnyuIb94","So apparently I’ll watch a video just because Tobin is standing in it...","So apparently I’ll watch a video just because Tobin is standing in it...","Jessica Rosey","https://yt3.ggpht.com/a/AATXAJzHI_M-n7upnqA5g2gZBjrqC9iiCpfFCpCEJQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpXXMZ1R1U44EEZG66p6zxw","UCpXXMZ1R1U44EEZG66p6zxw","TRUE","none","1","2020-05-22T06:27:20Z","2020-05-22T06:27:20Z","UgwacrORD6kcoebMW-F4AaABAg",NA,NA
"5","faUQnyuIb94","Speaking of women&#39;s soccer, I just heard this on Portland radio the other day:<br />“GOOOOOOOD MORNING PORTLAND!!!!!! Get ready for KBOO day at the Portland Thorns on the 19th! Women&#39;s soccer at its finest! We&#39;ve got 12 Thorns tickets to give away throughout the day. To get things rolling, the third caller during the next song who can tell us the first name of the Thorns’ team captain will win a pair of free tickets to the Thorns game on Thursday the 19th.”<br />“We’re back! Don’t forget that Thursday, the 19th is KBOO day at the Thorns! You can join Derek &amp; Suzy, Portland’s craziest DJ’s, with two free – yep, I said FREE – tickets to the Thorns. Be the first caller during the next song to tell us the team captain’s first or last name and you&#39;ll be hanging with us at the Thorns!”<br />“Yep!  We’re back and remember Thursday the 19th is KBOO day at the Thorns! Be the first caller to tell us the name of the team - that&#39;s all you have to do, just say the team&#39;s name - and you will win four free tickets to the Thorns!”<br />“OK, we’re back and don’t forget Thursday the 19th is KBOO day at the Portland Thorns! If you’re the first caller who can tell us what city the PORTLAND Thorns are from, we’ll give you four free tickets and a coupon for a free hot dog and the beverage of your choice at Thursday’s Portland Thorns game. So call right away.”<br />“Annnnnnd, we’re back! Don’t miss KBOO day at the Thorns this Thursday! We’re giving away free tickets and the first caller will win 12 free tickets in the VIP area, access to the VIP lounge, free parking, a free Thorny mascot bobble head and unlimited free hot dogs and beer.”<br />“Well, I guess we’re back. It’s KBOO day at the Thorns on Thursday the 19th! The first caller will win 12 free tickets in the VIP area, free parking, a free Thorny mascot bobble head and a catered steak and lobster dinner in the VIP lounge with two free bottles of wine. You don’t even really have to watch the game, you can just drink in the lounge. So call in now!”<br />“OK, we’re back and we’ve got a caller! Caller No. 1, you&#39;re on the air....”<br />“Hello, this is John Watson from All-Star Plumbers…”<br />“Congratulations John! You’ve just won 12 free tickets to the Thorns game on…”<br />“Actually, I’m calling to give you an estimate on replacing the float valve in the employee break room toilet…”<br />“Great! You can pick up your tickets, parking passes and VIP lounge coupons for Thursday’s game at the…”<br />“Tickets for what?”<br />“Thursday’s Thorns game”<br />“What’s a Thorns game?”<br />“The Thorns are Portland’s premier women’s soccer team.”<br />“Actually, uh, I have to work on Thursday, but I’ll be in on Friday to fix your toilet.  Say, you givin&#39; away any Trailblazers tickets?”<br />“OK, We&#39;re back! Don’t forget, Thursday is KBOO day at the Thorns and we&#39;ve still got 12 tickets to give away! The first caller who…..”","Speaking of women's soccer, I just heard this on Portland radio the other day:
“GOOOOOOOD MORNING PORTLAND!!!!!! Get ready for KBOO day at the Portland Thorns on the 19th! Women's soccer at its finest! We've got 12 Thorns tickets to give away throughout the day. To get things rolling, the third caller during the next song who can tell us the first name of the Thorns’ team captain will win a pair of free tickets to the Thorns game on Thursday the 19th.”
“We’re back! Don’t forget that Thursday, the 19th is KBOO day at the Thorns! You can join Derek & Suzy, Portland’s craziest DJ’s, with two free – yep, I said FREE – tickets to the Thorns. Be the first caller during the next song to tell us the team captain’s first or last name and you'll be hanging with us at the Thorns!”
“Yep!  We’re back and remember Thursday the 19th is KBOO day at the Thorns! Be the first caller to tell us the name of the team - that's all you have to do, just say the team's name - and you will win four free tickets to the Thorns!”
“OK, we’re back and don’t forget Thursday the 19th is KBOO day at the Portland Thorns! If you’re the first caller who can tell us what city the PORTLAND Thorns are from, we’ll give you four free tickets and a coupon for a free hot dog and the beverage of your choice at Thursday’s Portland Thorns game. So call right away.”
“Annnnnnd, we’re back! Don’t miss KBOO day at the Thorns this Thursday! We’re giving away free tickets and the first caller will win 12 free tickets in the VIP area, access to the VIP lounge, free parking, a free Thorny mascot bobble head and unlimited free hot dogs and beer.”
“Well, I guess we’re back. It’s KBOO day at the Thorns on Thursday the 19th! The first caller will win 12 free tickets in the VIP area, free parking, a free Thorny mascot bobble head and a catered steak and lobster dinner in the VIP lounge with two free bottles of wine. You don’t even really have to watch the game, you can just drink in the lounge. So call in now!”
“OK, we’re back and we’ve got a caller! Caller No. 1, you're on the air....”
“Hello, this is John Watson from All-Star Plumbers…”
“Congratulations John! You’ve just won 12 free tickets to the Thorns game on…”
“Actually, I’m calling to give you an estimate on replacing the float valve in the employee break room toilet…”
“Great! You can pick up your tickets, parking passes and VIP lounge coupons for Thursday’s game at the…”
“Tickets for what?”
“Thursday’s Thorns game”
“What’s a Thorns game?”
“The Thorns are Portland’s premier women’s soccer team.”
“Actually, uh, I have to work on Thursday, but I’ll be in on Friday to fix your toilet.  Say, you givin' away any Trailblazers tickets?”
“OK, We're back! Don’t forget, Thursday is KBOO day at the Thorns and we've still got 12 tickets to give away! The first caller who…..”","BPatMann bin BPatMan","https://yt3.ggpht.com/a/AATXAJyUIl2Vba8rsaIPuL01KcLMWDSV9eoURb2Ktg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOVVp-yXlL6hVdPvo0R78tw","UCOVVp-yXlL6hVdPvo0R78tw","TRUE","none","0","2020-05-20T17:05:46Z","2020-05-20T17:05:46Z","UgztyYDs4sYLkATVb494AaABAg",NA,NA
"6","faUQnyuIb94","Math is not the Women&#39;s Team strong point in demanding &quot;equal pay&quot;. You cannot compare Apples with Oranges and expect the flavours to equally mix. Sorry Women&#39;s Team, you got a bigger cut of the Women&#39;s World Cup nest egg than what the Men&#39;s Teams shared out between their respective Dollars Accounting. As for the US Women&#39;s National Team, you deceptively left out of the conversations how &quot;you chose&quot;, yes you chose a different wage offset compared to the Men&#39;s Team. <br />I congratulate your fine win, this is wonderful. But let&#39;s compare the Men&#39;s World Cup global selection criteria compared to the US Women&#39;s pathway. Well, your competition pathway was extremely easy and the World Cup Tournament was even more easy for the US Women&#39;s Team. <br />Now, let&#39;s compare the level of competition dollar market value. The Men&#39;s World Cup grossly blasts the Women&#39;s dollar apart. We are talking $6 Billion Dollars generated by the men&#39;s side. But the Women&#39;s side barely broke $140 million dollars. Now cut to the chase, the Women&#39;s Team the US got a bigger cut of the gross dollar they generated in the Women&#39;s World Cup. <br />It was reported, the USWNT got $8 Million dollars in revenues paid to them than the US Men&#39;s Team competitors. Granted in the same 4 year cycle, the only cycle of history to date. Only the last couple of years did the women&#39;s team out gross the US Men&#39;s team. But the long time trend though, the US Men&#39;s Team never gets the same liberal media selling as does the US Women&#39;s National Team exposure. You see, all the major networks are on a massive &quot;FEMALE&quot; sell job. The &quot; I am woman hear me roar &quot;. Except when the dollar values are put up and you have to expose your lack of financial marketability take on selling Women&#39;s Sports. Facts are facts, and women don&#39;t sell a marketable product year after year. Fans don&#39;t support annually much of any women&#39;s sports. Sure there are some fan base in Women&#39;s golf, Women&#39;s tennis. But the networks can&#39;t sell the WNBA, Women&#39;s Pro soccer, Baseball, hockey. Except when it comes to a short window opportunity like an Olympics or in this case a Women&#39;s World Cup. Even then, the Women&#39;s World Cup has trouble finding teams to qualify. But the USA does an admirable job maintaining a National Team when globally you can barely fill out ten global rosters any given year except the lead up to a World Cup. <br />So should the US Women&#39;s Team make more than the Men&#39;s Team of France? Where the Men&#39;s side drew in 16 times more money than the Women&#39;s side? Apparently yes, according the feminist US Women. Fact that the accounting system isn&#39;t worth a grain a salt, emotions decides who gets paid what.","Math is not the Women's Team strong point in demanding ""equal pay"". You cannot compare Apples with Oranges and expect the flavours to equally mix. Sorry Women's Team, you got a bigger cut of the Women's World Cup nest egg than what the Men's Teams shared out between their respective Dollars Accounting. As for the US Women's National Team, you deceptively left out of the conversations how ""you chose"", yes you chose a different wage offset compared to the Men's Team. 
I congratulate your fine win, this is wonderful. But let's compare the Men's World Cup global selection criteria compared to the US Women's pathway. Well, your competition pathway was extremely easy and the World Cup Tournament was even more easy for the US Women's Team. 
Now, let's compare the level of competition dollar market value. The Men's World Cup grossly blasts the Women's dollar apart. We are talking $6 Billion Dollars generated by the men's side. But the Women's side barely broke $140 million dollars. Now cut to the chase, the Women's Team the US got a bigger cut of the gross dollar they generated in the Women's World Cup. 
It was reported, the USWNT got $8 Million dollars in revenues paid to them than the US Men's Team competitors. Granted in the same 4 year cycle, the only cycle of history to date. Only the last couple of years did the women's team out gross the US Men's team. But the long time trend though, the US Men's Team never gets the same liberal media selling as does the US Women's National Team exposure. You see, all the major networks are on a massive ""FEMALE"" sell job. The "" I am woman hear me roar "". Except when the dollar values are put up and you have to expose your lack of financial marketability take on selling Women's Sports. Facts are facts, and women don't sell a marketable product year after year. Fans don't support annually much of any women's sports. Sure there are some fan base in Women's golf, Women's tennis. But the networks can't sell the WNBA, Women's Pro soccer, Baseball, hockey. Except when it comes to a short window opportunity like an Olympics or in this case a Women's World Cup. Even then, the Women's World Cup has trouble finding teams to qualify. But the USA does an admirable job maintaining a National Team when globally you can barely fill out ten global rosters any given year except the lead up to a World Cup. 
So should the US Women's Team make more than the Men's Team of France? Where the Men's side drew in 16 times more money than the Women's side? Apparently yes, according the feminist US Women. Fact that the accounting system isn't worth a grain a salt, emotions decides who gets paid what.","Less1leg Pirate","https://yt3.ggpht.com/a/AATXAJwxgnMGOqH-kTOL6i8Y5TiAfxQ-O-YYs9NNwA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3OBPvz8ts_sSTdKzYxqmPQ","UC3OBPvz8ts_sSTdKzYxqmPQ","TRUE","none","0","2020-05-19T02:43:25Z","2020-05-19T02:43:25Z","Ugy2wj2AQb1WTtqt-XR4AaABAg",NA,NA
"7","faUQnyuIb94","ok but why am i crying🥺❤️","ok but why am i crying🥺❤️","jacqu3lin3 g","https://yt3.ggpht.com/a/AATXAJwAWQFFPVQnyuI4DHGwsji2epfpgevGnp-8dQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2-gFdO5sxtorG3_U0njZXw","UC2-gFdO5sxtorG3_U0njZXw","TRUE","none","1","2020-05-02T17:01:15Z","2020-05-02T17:01:15Z","Ugx6p5wHkMVrI3dnBRJ4AaABAg",NA,NA
"8","faUQnyuIb94","i love alyssa naeher, she is incredible and i love her, but hope solo IS the BEST IN THE WORLD ! period","i love alyssa naeher, she is incredible and i love her, but hope solo IS the BEST IN THE WORLD ! period","Chris Holland","https://yt3.ggpht.com/a/AATXAJzoP-Ay6hJK5J4WDY-5USBLzMrXyYWWyaoAzQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvrsqCTwhfv_YC-b4UIXGVg","UCvrsqCTwhfv_YC-b4UIXGVg","TRUE","none","0","2020-04-11T03:40:40Z","2020-04-11T03:40:40Z","UgyF2dXq8ioXRoDTnIl4AaABAg",NA,NA
"9","faUQnyuIb94","I’m trying to confessto  my self that I’m not gay but heeeeelllll no I can’t 😂😂🥵 all of them look HOT and FINE AF","I’m trying to confessto  my self that I’m not gay but heeeeelllll no I can’t 😂😂🥵 all of them look HOT and FINE AF","Eman Wm","https://yt3.ggpht.com/a/AATXAJxK7xXZPOHdg1bWL32GlfRN5NWr_S5Pjb_j5g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGS0OmGFwzY0rA8zJ60HIQg","UCGS0OmGFwzY0rA8zJ60HIQg","TRUE","none","1","2020-04-11T00:39:40Z","2020-04-11T00:41:23Z","UgwomK9i1FwkYL_u7pl4AaABAg",NA,NA
"10","faUQnyuIb94","WHY IS PREATH NOT SITTING TOGETHER 😂","WHY IS PREATH NOT SITTING TOGETHER 😂","Hello Bye","https://yt3.ggpht.com/a/AATXAJxskdb6g9bxYdZWnY5Ankj9kg4n1k2g3ZwRsA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4PYK8Ro8pCxuQcBX9aVALQ","UC4PYK8Ro8pCxuQcBX9aVALQ","TRUE","none","0","2020-04-06T06:27:40Z","2020-04-06T06:27:40Z","Ugz0K17fCM7AW0WRb094AaABAg",NA,NA
"11","faUQnyuIb94","I believe all girls and boys sports should be payed equal amounts","I believe all girls and boys sports should be payed equal amounts","Sophia Yacoub","https://yt3.ggpht.com/a/AATXAJydH0B3e9ObS5RLxwfdQvZmeAu0XYvtM44xKw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-T0x-XHQGbRZeEGnrNkiGw","UC-T0x-XHQGbRZeEGnrNkiGw","TRUE","none","3","2020-03-17T12:03:03Z","2020-03-17T12:03:03Z","UgzQwtrSTOvYqj8wxuJ4AaABAg",NA,NA
"12","faUQnyuIb94","Want equal pay?? Gain equal profit first idiots!! Hahaha","Want equal pay?? Gain equal profit first idiots!! Hahaha","Teddy Bear","https://yt3.ggpht.com/a/AATXAJz7Qfy0Rn5D2KsM_lYU3HRf3cUCJ9nlzYEN5w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCMGgIWAo-CkNxF3Rp6SdO3A","UCMGgIWAo-CkNxF3Rp6SdO3A","TRUE","none","1","2020-03-12T03:41:02Z","2020-03-12T03:41:02Z","UgwMYG9o1P7CzHyh4yB4AaABAg",NA,NA
"13","faUQnyuIb94","Great video","Great video","kickitski flamboyant","https://yt3.ggpht.com/a/AATXAJwXwiDvGkvg8ScLC0ugSswM7KAm7_MX-H5K_w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZVkxIIFX1xrc8bJer1DMGA","UCZVkxIIFX1xrc8bJer1DMGA","TRUE","none","0","2020-02-28T04:06:33Z","2020-02-28T04:06:33Z","UgxaUeMi_RQJVKQg3np4AaABAg",NA,NA
"14","faUQnyuIb94","Aren&#39;t they the same feminists who want &quot;equal pay&quot; while they get more of the world cup revenue than the men&#39;s wc?? Hmmmmmmm🤔🤔🤔🤔","Aren't they the same feminists who want ""equal pay"" while they get more of the world cup revenue than the men's wc?? Hmmmmmmm🤔🤔🤔🤔","sbeve XLR8","https://yt3.ggpht.com/a/AATXAJxEnUnPtJAsUTk7tVOtUAQaNchzKhYwOyigpg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpEdasR_0Pzqa_FuVOtbZ9Q","UCpEdasR_0Pzqa_FuVOtbZ9Q","TRUE","none","0","2020-02-22T15:41:25Z","2020-03-29T23:34:20Z","UgyHJVRZm_mdTTUGRNd4AaABAg",NA,NA
"15","faUQnyuIb94","Is it just me that gets annoyed when the rest of the team can&#39;t even say a word in a single interview","Is it just me that gets annoyed when the rest of the team can't even say a word in a single interview","Πολύχρωμη Αλεπού","https://yt3.ggpht.com/a/AATXAJxf3-HtjlYmne-8m9DEUxGqVvRC7YFGbTNtjg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwmRGU2hlWhEbhRBBDs4o0Q","UCwmRGU2hlWhEbhRBBDs4o0Q","TRUE","none","0","2020-02-16T21:48:25Z","2020-02-16T21:48:25Z","Ugyk-9Q6jlTixyapd9l4AaABAg",NA,NA
"16","faUQnyuIb94","Hermosa christen press😍🔥💖😘","Hermosa christen press😍🔥💖😘","moni press","https://yt3.ggpht.com/a/AATXAJySjH21qEuLtm_60SzfitViPSzM38fMUZZx_g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKhxKP7zIhUpPqREoJm-eSg","UCKhxKP7zIhUpPqREoJm-eSg","TRUE","none","1","2020-01-26T01:04:39Z","2020-01-26T01:04:39Z","UgwJCagigD-UexMYbiB4AaABAg",NA,NA
"17","faUQnyuIb94","Uswnt: Just won the biggest tournament in women’s soccer<br /><br />GMA:Lattes","Uswnt: Just won the biggest tournament in women’s soccer

GMA:Lattes","Ellie Barthel","https://yt3.ggpht.com/a/AATXAJw6sviZ_pqWDbNdcal_LezbCI018OuJCn0-EA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuTwDmsuv3Il6X_5d0dhQvw","UCuTwDmsuv3Il6X_5d0dhQvw","TRUE","none","0","2020-01-25T03:22:54Z","2020-01-25T03:22:54Z","UgwEGYLRoDeCV0Ewhqx4AaABAg",NA,NA
"18","faUQnyuIb94","Looking at rapinoe so painfully full of herself is laughable.","Looking at rapinoe so painfully full of herself is laughable.","Joey Bikes","https://yt3.ggpht.com/a/AATXAJytUBC1VZ7KrMrvxVN_l5vkoOuuQJXamsKbDg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCMjYvQSAfULxtE2NBRK5auA","UCMjYvQSAfULxtE2NBRK5auA","TRUE","none","3","2020-01-17T04:48:42Z","2020-01-17T04:48:42Z","UgxlG25EKf1mtjuHA3h4AaABAg",NA,NA
"19","faUQnyuIb94","Greasy headed bitch","Greasy headed bitch","Michael Marsden","https://yt3.ggpht.com/a/AATXAJxVksK74DpIlZDCaESKaJwQukOCGDTMdWwEJw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxIAkVc1CQ9_Pz5szlx0V3g","UCxIAkVc1CQ9_Pz5szlx0V3g","TRUE","none","0","2020-01-16T15:21:54Z","2020-01-16T15:21:54Z","UgzpKZiBiXXnrrBsgpN4AaABAg",NA,NA
"20","faUQnyuIb94","Purple haired man sucks","Purple haired man sucks","Michael Marsden","https://yt3.ggpht.com/a/AATXAJxVksK74DpIlZDCaESKaJwQukOCGDTMdWwEJw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxIAkVc1CQ9_Pz5szlx0V3g","UCxIAkVc1CQ9_Pz5szlx0V3g","TRUE","none","0","2020-01-16T15:21:37Z","2020-01-16T15:21:37Z","Ugyn8qRlSDuylOagowh4AaABAg",NA,NA
"21","faUQnyuIb94","Rose should be captain","Rose should be captain","Michael Marsden","https://yt3.ggpht.com/a/AATXAJxVksK74DpIlZDCaESKaJwQukOCGDTMdWwEJw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxIAkVc1CQ9_Pz5szlx0V3g","UCxIAkVc1CQ9_Pz5szlx0V3g","TRUE","none","0","2020-01-16T15:20:31Z","2020-01-16T15:20:31Z","UgwWmdfyYGJeGTD8j6Z4AaABAg",NA,NA
"22","faUQnyuIb94","Un American purple haired bitch needs to be thrown off the team","Un American purple haired bitch needs to be thrown off the team","Michael Marsden","https://yt3.ggpht.com/a/AATXAJxVksK74DpIlZDCaESKaJwQukOCGDTMdWwEJw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxIAkVc1CQ9_Pz5szlx0V3g","UCxIAkVc1CQ9_Pz5szlx0V3g","TRUE","none","0","2020-01-16T15:20:14Z","2020-01-16T15:20:14Z","UgyZDRQQvlEddcwL-pV4AaABAg",NA,NA
"23","faUQnyuIb94","Megan Rapinoe traitor to the US.Should not represent our country ever again...","Megan Rapinoe traitor to the US.Should not represent our country ever again...","John Nordin","https://yt3.ggpht.com/a/AATXAJy-KEPZ36Hw7jEabb1366i3Pl1mXNChcIyBdg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrHd8CehbUUQiAGdinIYgAw","UCrHd8CehbUUQiAGdinIYgAw","TRUE","none","0","2020-01-11T17:54:59Z","2020-01-11T17:54:59Z","Ugxxow7O2mXAMnmPmFZ4AaABAg",NA,NA
"24","faUQnyuIb94","HAPPY HEARTHS HEREDITARY HERl Friends Facebook state USA this citizen and from Britain and in third and Facebook and the title cited state state","HAPPY HEARTHS HEREDITARY HERl Friends Facebook state USA this citizen and from Britain and in third and Facebook and the title cited state state","Rakesh Acharya","https://yt3.ggpht.com/a/AATXAJwAFolZIQcGg6MEwdIbF-iZFxgAsmwRXo79Rw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjLs2oa8_0jRkY5ins94T8w","UCjLs2oa8_0jRkY5ins94T8w","TRUE","none","0","2020-01-06T23:38:11Z","2020-01-06T23:39:38Z","Ugwv7GRG5quXtONc_OJ4AaABAg",NA,NA
"25","faUQnyuIb94","I literally almost started clapping when Megan gave Alyssa the trophy","I literally almost started clapping when Megan gave Alyssa the trophy","Paidyn Cashman","https://yt3.ggpht.com/a/AATXAJx-2VlGXBVLRokH1rKZ0eu2RJ4OtITE8-Q7fA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCniaE-8bnoOgfKSwQiiT53w","UCniaE-8bnoOgfKSwQiiT53w","TRUE","none","2","2019-12-14T00:35:47Z","2019-12-14T00:35:47Z","UgybjWEimJO4x-160oh4AaABAg",NA,NA
"26","faUQnyuIb94","Các nàng cầu thủ Mỹ đẹp quá","Các nàng cầu thủ Mỹ đẹp quá","Dũng Lư","https://yt3.ggpht.com/a/AATXAJzLjs_h1w4kNmR3TyM3XH_45R2qPTpAODZZxQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCeV963GUAnHQMG3zOnvoQXg","UCeV963GUAnHQMG3zOnvoQXg","TRUE","none","0","2019-12-05T05:50:37Z","2019-12-05T05:50:37Z","UgzJ1KqIwkP6vkqn_cR4AaABAg",NA,NA
"27","faUQnyuIb94","Watch Megan at <a href=""https://www.youtube.com/watch?v=faUQnyuIb94&amp;t=4m40s"">4:40</a> in the video","Watch Megan at 4:40 in the video","KeepItCool - stop global warming","https://yt3.ggpht.com/a/AATXAJx3av5Xft_10F5DBi5Oy_xPSfawIeqTxp82dQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCeYHOOPrZJ1gnjUDQcIp_fw","UCeYHOOPrZJ1gnjUDQcIp_fw","TRUE","none","0","2019-11-17T18:05:28Z","2019-11-17T18:05:28Z","UgyC_dHQRIWeb27z07x4AaABAg",NA,NA
"28","faUQnyuIb94","Now let&#39;s be serious here. Can they beat the Boys U15 World Cup? Not a chance.","Now let's be serious here. Can they beat the Boys U15 World Cup? Not a chance.","Alex Fox","https://yt3.ggpht.com/a/AATXAJzhp7NpPcdMeTKdoXR5knNqR6xFBQwjOUqaIw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCMunC-1rlwP5RvhTVz3N5OA","UCMunC-1rlwP5RvhTVz3N5OA","TRUE","none","0","2019-10-30T23:59:54Z","2019-10-30T23:59:54Z","UgzSPokBVue-ZlGQwSJ4AaABAg",NA,NA
"29","faUQnyuIb94","NO DOUBT,  UNWNT  IS A SUPER POWERFUL AND WORLD NO ONE TEAM IS  SOCCER WORLD..............","NO DOUBT,  UNWNT  IS A SUPER POWERFUL AND WORLD NO ONE TEAM IS  SOCCER WORLD..............","Sameer Singh","https://yt3.ggpht.com/a/AATXAJyAfYhctWKum4ZohrZ-W92Tau719a5pIel15w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRqlpZBeQh2PU7pMDuP90VQ","UCRqlpZBeQh2PU7pMDuP90VQ","TRUE","none","0","2019-10-27T15:59:46Z","2019-10-27T15:59:46Z","UgxHrPfqUo0ZAWji_Wh4AaABAg",NA,NA
"30","faUQnyuIb94","World champions, next up the olympics next year 🇺🇸🇺🇸🏆🏆","World champions, next up the olympics next year 🇺🇸🇺🇸🏆🏆","thegodhimself 101","https://yt3.ggpht.com/a/AATXAJxabWQSVwwLp-rQ4xiTSs6jjv_TRT-SSDG6rg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCfvHA0NWKg61A7xBn8fAbMA","UCfvHA0NWKg61A7xBn8fAbMA","TRUE","none","1","2019-10-16T18:29:38Z","2019-10-16T18:29:38Z","UgzVXleEyHAMSwimKNt4AaABAg",NA,NA
"31","faUQnyuIb94","I love you team USA","I love you team USA","M Agil","https://yt3.ggpht.com/a/AATXAJwEgjqDQNnTLrlXWUBog301EaGpje5YOxvxjg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_SLUu5xwiQZa2cca5GQM0A","UC_SLUu5xwiQZa2cca5GQM0A","TRUE","none","0","2019-10-14T08:14:30Z","2019-10-14T08:14:30Z","UgysGr9iAslaXOPKN4h4AaABAg",NA,NA
"32","faUQnyuIb94","i love you America","i love you America","M Agil","https://yt3.ggpht.com/a/AATXAJwEgjqDQNnTLrlXWUBog301EaGpje5YOxvxjg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_SLUu5xwiQZa2cca5GQM0A","UC_SLUu5xwiQZa2cca5GQM0A","TRUE","none","0","2019-10-14T08:12:57Z","2019-10-14T08:12:57Z","UgwEvFFsnAaJX7yTjld4AaABAg",NA,NA
"33","faUQnyuIb94","Alex Morgan we love you 😘 i&#39;m fans from Indonesia","Alex Morgan we love you 😘 i'm fans from Indonesia","Kar Projects","https://yt3.ggpht.com/a/AATXAJxWwdNGjmzlenIwJ5wxjvHeMKpgDKA9GtvGcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCs1ab7gUR2InZ0cWHoJckdA","UCs1ab7gUR2InZ0cWHoJckdA","TRUE","none","0","2019-09-22T01:57:48Z","2019-09-22T01:57:48Z","UgztsKtqVe2wPZjgIdp4AaABAg",NA,NA
